module,type,name,res_id,src,value,comments
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__arritmia,Arritmias,Arritmias,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__arterial_access,Arterial Access,Arterial Access,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_arthralgia,Arthralgia,Arthralgia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__ascites,Ascites,Ascites,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__fluid_aspect,Aspect,Aspect,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_astenia,Astenia,Astenia,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_pregnency__igur__a,Asymmetric,Asymmetric,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__chest_expansion__asymmentric,Asynmmentrical,Asynmmentrical,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__pacemaker__av,Atrioventricular,Atrioventricular,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__message_attachment_count,Attachment Count,Attachment Count,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__attending_physician_id,Attending Physician,Attending Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__axis,Axis,Axis,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__bpd,BPD,BPD,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__bacteremia,Becteremia,Becteremia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__alcohol_beer_number,Beer / day,Beer / day,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_belief__name,Belief,Belief,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__medical_diet_belief_id,Belief,Belief,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sexual_preferences__b,Bisexual,Bisexual,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__lacerations__br,Blader,Blader,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_blames_others,Blames others for his or her troubles,Blames others for his or her troubles,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_perinatal_monitor__bleeding,Bleeding,Bleeding,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__blood_type,Blood Type,Blood Type,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__fluid_aspect__bloody,Bloody,Bloody,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_blurry_vision,Blurry vision,Blurry vision,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__bmi,Body Mass Index,Body Mass Index,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_pediatrics_growth_charts_who__name__bmi-f-a,Body mass index for age (BMI for age),Body mass index for age (BMI for age),
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__born_alive,Born Alive,Born Alive,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sex_anal__3,Both,Both,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sex_oral__3,Both,Both,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__bowel_sounds,Bowel Sounds,Bowel Sounds,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__breast_asymmetry,Breast Asymmetry,Breast Asymmetry,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__breast_lump,Breast Lumps,Breast Lumps,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__breast_self_examination,Breast self-examination,Breast self-examination,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__pupillary_reactivity__brisk,Brisk,Brisk,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__lacerations__bl,Broad Ligament,Broad Ligament,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__bronchophony,Bronchophony,Bronchophony,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_family_disease__relative__b,Brother,Brother,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__labour_mode__c,C-Section,C-Section,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__cage_ids,Cage,Cage,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__cage_a,Cage A,Cage A,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__cage_c,Cage C,Cage C,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__cage_e,Cage E,Cage E,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__cage_g,Cage G,Cage G,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_cage__cage_score,Cage Score,Cage Score,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__calculation_ability,Calculation Ability,Calculation Ability,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_appointment__state__cancel,Cancel,Cancel,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__state__cancel,Cancel,Cancel,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_lab_test__state__cancel,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.create_prescription_invoice_wizard_view,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_appointments_invoice_wizard_view,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_test_create_wizard_view,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_test_invoice_wizard_view,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.view_prescription_shipment_wizard_view,Cancel,Cancel,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_inpatient_registration_form_view,Cancel Registration,Cancel Registration,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_lab_test_form_view,Cancel lab request,Cancel lab request,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__car_child_safety,Car Child Safety,Car Child Safety,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__car_revision,Car Revision,Car Revision,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_inpatient_registration_form_view,Care Plan,Care Plan,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_categories,Categories,Categories,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance__category,Category,Category,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_category__name,Category Name,Category Name,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__cause_of_death,Cause of Death,Cause of Death,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__cellulitis,Cellulitis,Cellulitis,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__venous_access__central,Central Catheter,Central Catheter,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_neomatal_apgar__apgar_appearance__0,Central cyanosis,Central cyanosis,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__lacerations__c,Cervical,Cervical,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_cervical_pain,Cervical Pain,Cervical Pain,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_perinatal_monitor__cervix_dilation,Cervix Dilation,Cervix Dilation,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__relative_in_prison,Check if someone from the nuclear family - parents sibblings  is or has been in prison,Check if someone from the nuclear family - parents sibblings  is or has been in prison,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__traffic_laws,Check if the patient is a safe driver,Check if the patient is a safe driver,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient_evaluation__is_tremor,Check this box is the patient shows signs of tremors,Check this box is the patient shows signs of tremors,
basic_hms,model,"res.groups,name",basic_hms.group_chemist,Chemist,Chemist,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__medical_patient_rounding_chest_drainage_id,Chest Drainage,Chest Drainage,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__chest_drainages,Chest Drainages,Chest Drainages,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_chest_pain,Chest Pain,Chest Pain,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_chest_pain_excercise,Chest Pain on excercise only,Chest Pain on excercise only,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__chief_complaint,Chief Complaint,Chief Complaint,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_disease__status__c,Chronic,Chronic,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_diseases__status_of_the_disease__chronic,Chronic,Chronic,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__visit_type__chronic,Chronic Condition ChechUp,Chronic Condition ChechUp,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__fluid_aspect__chylous,Chylous,Chylous,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__smoking_number,Cigarretes a day,Cigarretes a day,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_belief__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diet_therapeutic__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_drug_route__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab_test_units__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medication_dosage__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__psc_code_id,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_type__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_pet_type__code,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_psc_code__name,Code,Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__coffee,Coffee,Coffee,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__colposcopy_history_ids,Colposcopy History,Colposcopy History,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__colposcopy,Colpscopy,Colpscopy,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__housing__2,Comfortable and good sanitary conditions,Comfortable and good sanitary conditions,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply__short_comment,Comment,Comment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__short_comment,Comment,Comment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__short_comment,Comment,Comment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__short_comment,Comment,Comment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis__comments,Comments,Comments,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions__comments,Comments,Comments,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_mammography_history__remark,Comments,Comments,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_secondary_condition__comments,Comments,Comments,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms__comments,Comments,Comments,
